"","Date","Wind_speed","Method","Comments","Site"
"1",2012-01-28,0.96,"VantagePro","","SEGC"
"2",2012-01-29,0.960416666666667,"VantagePro","","SEGC"
"3",2012-01-30,1.19791666666667,"VantagePro","","SEGC"
"4",2012-01-31,1.3625,"VantagePro","","SEGC"
"5",2012-02-01,0.59375,"VantagePro","","SEGC"
"6",2012-02-02,0.566666666666667,"VantagePro","","SEGC"
"7",2012-02-03,0.48125,"VantagePro","","SEGC"
"8",2012-02-04,0.745833333333333,"VantagePro","","SEGC"
"9",2012-02-05,1.04375,"VantagePro","","SEGC"
"10",2012-02-06,0.845833333333333,"VantagePro","","SEGC"
"11",2012-02-07,1.24166666666667,"VantagePro","","SEGC"
"12",2012-02-08,0.879166666666667,"VantagePro","","SEGC"
"13",2012-02-09,0.979166666666667,"VantagePro","","SEGC"
"14",2012-02-10,1.12916666666667,"VantagePro","","SEGC"
"15",2012-02-11,0.864583333333333,"VantagePro","","SEGC"
"16",2012-02-12,0.610416666666667,"VantagePro","","SEGC"
"17",2012-02-13,0.9,"VantagePro","","SEGC"
"18",2012-02-14,0.322916666666667,"VantagePro","","SEGC"
"19",2012-02-15,0.6625,"VantagePro","","SEGC"
"20",2012-02-16,1.08333333333333,"VantagePro","","SEGC"
"21",2012-02-17,0.458333333333333,"VantagePro","","SEGC"
"22",2012-02-18,1.10833333333333,"VantagePro","","SEGC"
"23",2012-02-19,0.966666666666667,"VantagePro","","SEGC"
"24",2012-02-20,0.572916666666667,"VantagePro","","SEGC"
"25",2012-02-21,1.14583333333333,"VantagePro","","SEGC"
"26",2012-02-22,0.877083333333333,"VantagePro","","SEGC"
"27",2012-02-23,0.791666666666667,"VantagePro","","SEGC"
"28",2012-02-24,1.01458333333333,"VantagePro","","SEGC"
"29",2012-02-25,0.983333333333333,"VantagePro","","SEGC"
"30",2012-02-26,0.55,"VantagePro","","SEGC"
"31",2012-02-27,0.90625,"VantagePro","","SEGC"
"32",2012-02-28,0.585416666666667,"VantagePro","","SEGC"
"33",2012-02-29,0.666666666666667,"VantagePro","","SEGC"
"34",2012-03-01,1.1625,"VantagePro","","SEGC"
"35",2012-03-02,1.13333333333333,"VantagePro","","SEGC"
"36",2012-03-03,0.725,"VantagePro","","SEGC"
"37",2012-03-04,0.585416666666667,"VantagePro","","SEGC"
"38",2012-03-05,0.51875,"VantagePro","","SEGC"
"39",2012-03-06,1.25,"VantagePro","","SEGC"
"40",2012-03-07,0.789583333333333,"VantagePro","","SEGC"
"41",2012-03-08,1.09791666666667,"VantagePro","","SEGC"
"42",2012-03-09,0.827083333333333,"VantagePro","","SEGC"
"43",2012-03-10,0.7375,"VantagePro","","SEGC"
"44",2012-03-11,0.664583333333333,"VantagePro","","SEGC"
"45",2012-03-12,1.01458333333333,"VantagePro","","SEGC"
"46",2012-03-13,1.14375,"VantagePro","","SEGC"
"47",2012-03-14,0.679166666666667,"VantagePro","","SEGC"
"48",2012-03-15,1.00833333333333,"VantagePro","","SEGC"
"49",2012-03-16,0.847916666666667,"VantagePro","","SEGC"
"50",2012-03-17,0.602083333333333,"VantagePro","","SEGC"
"51",2012-03-18,1.08125,"VantagePro","","SEGC"
"52",2012-03-19,0.439583333333333,"VantagePro","","SEGC"
"53",2012-03-20,1.25416666666667,"VantagePro","","SEGC"
"54",2012-03-21,0.620833333333333,"VantagePro","","SEGC"
"55",2012-03-22,0.81875,"VantagePro","","SEGC"
"56",2012-03-23,0.91875,"VantagePro","","SEGC"
"57",2012-03-24,0.6875,"VantagePro","","SEGC"
"58",2012-03-25,0.95625,"VantagePro","","SEGC"
"59",2012-03-26,0.677083333333333,"VantagePro","","SEGC"
"60",2012-03-27,0.454166666666667,"VantagePro","","SEGC"
"61",2012-03-28,0.802083333333333,"VantagePro","","SEGC"
"62",2012-03-29,1.00208333333333,"VantagePro","","SEGC"
"63",2012-03-30,0.791666666666667,"VantagePro","","SEGC"
"64",2012-03-31,0.629166666666667,"VantagePro","","SEGC"
"65",2012-04-01,0.795833333333333,"VantagePro","","SEGC"
"66",2012-04-02,0.66875,"VantagePro","","SEGC"
"67",2012-04-03,0.94375,"VantagePro","","SEGC"
"68",2012-04-04,0.7625,"VantagePro","","SEGC"
"69",2012-04-05,1.17083333333333,"VantagePro","","SEGC"
"70",2012-04-06,0.625,"VantagePro","","SEGC"
"71",2012-04-07,0.595833333333333,"VantagePro","","SEGC"
"72",2012-04-08,0.472916666666667,"VantagePro","","SEGC"
"73",2012-04-09,0.991666666666667,"VantagePro","","SEGC"
"74",2012-04-10,0.566666666666667,"VantagePro","","SEGC"
"75",2012-04-11,1.09583333333333,"VantagePro","","SEGC"
"76",2012-04-12,0.747916666666667,"VantagePro","","SEGC"
"77",2012-04-13,0.9,"VantagePro","","SEGC"
"78",2012-04-14,0.752083333333333,"VantagePro","","SEGC"
"79",2012-04-15,0.766666666666667,"VantagePro","","SEGC"
"80",2012-04-16,0.620833333333333,"VantagePro","","SEGC"
"81",2012-04-17,0.472916666666667,"VantagePro","","SEGC"
"82",2012-04-18,0.875,"VantagePro","","SEGC"
"83",2012-04-19,0.897916666666667,"VantagePro","","SEGC"
"84",2012-04-20,0.439583333333333,"VantagePro","","SEGC"
"85",2012-04-21,1.0125,"VantagePro","","SEGC"
"86",2012-04-22,0.614583333333333,"VantagePro","","SEGC"
"87",2012-04-23,0.647916666666667,"VantagePro","","SEGC"
"88",2012-04-24,0.535416666666667,"VantagePro","","SEGC"
"89",2012-04-25,0.83125,"VantagePro","","SEGC"
"90",2012-04-26,0.722916666666667,"VantagePro","","SEGC"
"91",2012-04-27,0.391666666666667,"VantagePro","","SEGC"
"92",2012-04-28,0.470833333333333,"VantagePro","","SEGC"
"93",2012-04-29,0.5375,"VantagePro","","SEGC"
"94",2012-04-30,1.10416666666667,"VantagePro","","SEGC"
"95",2012-05-01,1.33541666666667,"VantagePro","","SEGC"
"96",2012-05-02,0.7625,"VantagePro","","SEGC"
"97",2012-05-03,0.9875,"VantagePro","","SEGC"
"98",2012-05-04,0.616666666666667,"VantagePro","","SEGC"
"99",2012-05-05,0.952083333333333,"VantagePro","","SEGC"
"100",2012-05-06,0.708333333333333,"VantagePro","","SEGC"
"101",2012-05-07,0.329166666666667,"VantagePro","","SEGC"
"102",2012-05-08,0.81875,"VantagePro","","SEGC"
"103",2012-05-09,0.945833333333333,"VantagePro","","SEGC"
"104",2012-05-10,0.7625,"VantagePro","","SEGC"
"105",2012-05-11,0.495833333333333,"VantagePro","","SEGC"
"106",2012-05-12,0.820833333333333,"VantagePro","","SEGC"
"107",2012-05-13,1.28541666666667,"VantagePro","","SEGC"
"108",2012-05-14,0.858333333333333,"VantagePro","","SEGC"
"109",2012-05-15,0.46875,"VantagePro","","SEGC"
"110",2012-05-16,0.975,"VantagePro","","SEGC"
"111",2012-05-17,0.389583333333333,"VantagePro","","SEGC"
"112",2012-05-18,0.558333333333333,"VantagePro","","SEGC"
"113",2012-05-19,0.858333333333333,"VantagePro","","SEGC"
"114",2012-05-20,0.589583333333333,"VantagePro","","SEGC"
"115",2012-05-21,0.925,"VantagePro","","SEGC"
"116",2012-05-22,0.36875,"VantagePro","","SEGC"
"117",2012-05-23,0.714583333333333,"VantagePro","","SEGC"
"118",2012-05-24,0.722916666666667,"VantagePro","","SEGC"
"119",2012-05-25,0.31875,"VantagePro","","SEGC"
"120",2012-05-26,0.922916666666667,"VantagePro","","SEGC"
"121",2012-05-27,0.6375,"VantagePro","","SEGC"
"122",2012-05-28,0.414583333333333,"VantagePro","","SEGC"
"123",2012-05-29,0.560416666666667,"VantagePro","","SEGC"
"124",2012-05-30,0.404166666666667,"VantagePro","","SEGC"
"125",2012-05-31,0.8,"VantagePro","","SEGC"
"126",2012-06-01,0.470833333333333,"VantagePro","","SEGC"
"127",2012-06-02,0.39375,"VantagePro","","SEGC"
"128",2012-06-03,0.558333333333333,"VantagePro","","SEGC"
"129",2012-06-04,0.66875,"VantagePro","","SEGC"
"130",2012-06-05,0.925,"VantagePro","","SEGC"
"131",2012-06-06,0.864583333333333,"VantagePro","","SEGC"
"132",2012-06-07,0.547916666666667,"VantagePro","","SEGC"
"133",2012-06-08,1.41041666666667,"VantagePro","","SEGC"
"134",2012-06-09,0.979166666666667,"VantagePro","","SEGC"
"135",2012-06-10,0.672916666666667,"VantagePro","","SEGC"
"136",2012-06-11,1.00416666666667,"VantagePro","","SEGC"
"137",2012-06-12,1.17708333333333,"VantagePro","","SEGC"
"138",2012-06-13,1.29791666666667,"VantagePro","","SEGC"
"139",2012-06-14,0.9,"VantagePro","","SEGC"
"140",2012-06-15,0.877083333333333,"VantagePro","","SEGC"
"141",2012-06-16,1.25833333333333,"VantagePro","","SEGC"
"142",2012-06-17,0.825,"VantagePro","","SEGC"
"143",2012-06-18,0.716666666666667,"VantagePro","","SEGC"
"144",2012-06-19,0.445833333333333,"VantagePro","","SEGC"
"145",2012-06-20,0.575,"VantagePro","","SEGC"
"146",2012-06-21,0.685416666666667,"VantagePro","","SEGC"
"147",2012-06-22,1.1125,"VantagePro","","SEGC"
"148",2012-06-23,0.760416666666667,"VantagePro","","SEGC"
"149",2012-06-24,1.5625,"VantagePro","","SEGC"
"150",2012-06-25,1.15833333333333,"VantagePro","","SEGC"
"151",2012-06-26,1.63125,"VantagePro","","SEGC"
"152",2012-06-27,0.591666666666667,"VantagePro","","SEGC"
"153",2012-06-28,1.5125,"VantagePro","","SEGC"
"154",2012-06-29,0.610416666666667,"VantagePro","","SEGC"
"155",2012-06-30,0.939583333333333,"VantagePro","","SEGC"
"156",2012-07-01,0.710416666666667,"VantagePro","","SEGC"
"157",2012-07-02,0.93125,"VantagePro","","SEGC"
"158",2012-07-03,1.17708333333333,"VantagePro","","SEGC"
"159",2012-07-04,0.802083333333333,"VantagePro","","SEGC"
"160",2012-07-05,0.689583333333333,"VantagePro","","SEGC"
"161",2012-07-06,1.41875,"VantagePro","","SEGC"
"162",2012-07-07,0.916666666666667,"VantagePro","","SEGC"
"163",2012-07-08,0.914583333333333,"VantagePro","","SEGC"
"164",2012-07-09,0.997916666666667,"VantagePro","","SEGC"
"165",2012-07-10,1.67291666666667,"VantagePro","","SEGC"
"166",2012-07-11,1.36458333333333,"VantagePro","","SEGC"
"167",2012-07-12,0.96875,"VantagePro","","SEGC"
"168",2012-07-13,1.09166666666667,"VantagePro","","SEGC"
"169",2012-07-14,1.25416666666667,"VantagePro","","SEGC"
"170",2012-07-15,1.01875,"VantagePro","","SEGC"
"171",2012-07-16,1.18333333333333,"VantagePro","","SEGC"
"172",2012-07-17,1.12291666666667,"VantagePro","","SEGC"
"173",2012-07-18,0.922916666666667,"VantagePro","","SEGC"
"174",2012-07-19,0.8125,"VantagePro","","SEGC"
"175",2012-07-20,1.1875,"VantagePro","","SEGC"
"176",2012-07-21,1.40833333333333,"VantagePro","","SEGC"
"177",2012-07-22,1.12916666666667,"VantagePro","","SEGC"
"178",2012-07-23,0.972916666666667,"VantagePro","","SEGC"
"179",2012-07-24,1.36041666666667,"VantagePro","","SEGC"
"180",2012-07-25,1.34375,"VantagePro","","SEGC"
"181",2012-07-26,1.57291666666667,"VantagePro","","SEGC"
"182",2012-07-27,1.81875,"VantagePro","","SEGC"
"183",2012-07-28,0.933333333333333,"VantagePro","","SEGC"
"184",2012-07-29,1.89583333333333,"VantagePro","","SEGC"
"185",2012-07-30,1.575,"VantagePro","","SEGC"
"186",2012-07-31,1.9,"VantagePro","","SEGC"
"187",2012-08-01,1.50625,"VantagePro","","SEGC"
"188",2012-08-02,1.35208333333333,"VantagePro","","SEGC"
"189",2012-08-03,1.18125,"VantagePro","","SEGC"
"190",2012-08-04,0.99375,"VantagePro","","SEGC"
"191",2012-08-05,1.53958333333333,"VantagePro","","SEGC"
"192",2012-08-06,1.19583333333333,"VantagePro","","SEGC"
"193",2012-08-07,1.03541666666667,"VantagePro","","SEGC"
"194",2012-08-08,0.902083333333333,"VantagePro","","SEGC"
"195",2012-08-09,1.74791666666667,"VantagePro","","SEGC"
"196",2012-08-10,1.53125,"VantagePro","","SEGC"
"197",2012-08-11,1.46458333333333,"VantagePro","","SEGC"
"198",2012-08-12,1.54791666666667,"VantagePro","","SEGC"
"199",2012-08-13,1.09166666666667,"VantagePro","","SEGC"
"200",2012-08-14,1.12083333333333,"VantagePro","","SEGC"
"201",2012-08-15,1.48541666666667,"VantagePro","","SEGC"
"202",2012-08-16,1.5375,"VantagePro","","SEGC"
"203",2012-08-17,1.47916666666667,"VantagePro","","SEGC"
"204",2012-08-18,1.33125,"VantagePro","","SEGC"
"205",2012-08-19,1.12291666666667,"VantagePro","","SEGC"
"206",2012-08-20,1.46875,"VantagePro","","SEGC"
"207",2012-08-21,1.29166666666667,"VantagePro","","SEGC"
"208",2012-08-22,1.80416666666667,"VantagePro","","SEGC"
"209",2012-08-23,1.24583333333333,"VantagePro","","SEGC"
"210",2012-08-24,0.779166666666667,"VantagePro","","SEGC"
"211",2012-08-25,1.59166666666667,"VantagePro","","SEGC"
"212",2012-08-26,0.839583333333333,"VantagePro","","SEGC"
"213",2012-08-27,1.7125,"VantagePro","","SEGC"
"214",2012-08-28,1.63541666666667,"VantagePro","","SEGC"
"215",2012-08-29,1.18958333333333,"VantagePro","","SEGC"
"216",2012-08-30,1.64583333333333,"VantagePro","","SEGC"
"217",2012-08-31,1.84375,"VantagePro","","SEGC"
"218",2012-09-01,1.5125,"VantagePro","","SEGC"
"219",2012-09-02,1.34375,"VantagePro","","SEGC"
"220",2012-09-03,1.57708333333333,"VantagePro","","SEGC"
"221",2012-09-04,1.33333333333333,"VantagePro","","SEGC"
"222",2012-09-05,1.08125,"VantagePro","","SEGC"
"223",2012-09-06,1.26458333333333,"VantagePro","","SEGC"
"224",2012-09-07,0.716666666666667,"VantagePro","","SEGC"
"225",2012-09-08,1.46458333333333,"VantagePro","","SEGC"
"226",2012-09-09,1.05,"VantagePro","","SEGC"
"227",2012-09-10,1.2125,"VantagePro","","SEGC"
"228",2012-09-11,1.52291666666667,"VantagePro","","SEGC"
"229",2012-09-12,1.375,"VantagePro","","SEGC"
"230",2012-09-13,1.38333333333333,"VantagePro","","SEGC"
"231",2012-09-14,1.36458333333333,"VantagePro","","SEGC"
"232",2012-09-15,1.56458333333333,"VantagePro","","SEGC"
"233",2012-09-16,0.725,"VantagePro","","SEGC"
"234",2012-09-17,0.85625,"VantagePro","","SEGC"
"235",2012-09-18,1.19166666666667,"VantagePro","","SEGC"
"236",2012-09-19,1.03125,"VantagePro","","SEGC"
"237",2012-09-20,1.18125,"VantagePro","","SEGC"
"238",2012-09-21,1.2,"VantagePro","","SEGC"
"239",2012-09-22,1.1125,"VantagePro","","SEGC"
"240",2012-09-23,1.32916666666667,"VantagePro","","SEGC"
"241",2012-09-24,0.970833333333333,"VantagePro","","SEGC"
"242",2012-09-25,0.885416666666667,"VantagePro","","SEGC"
"243",2012-09-26,0.777083333333333,"VantagePro","","SEGC"
"244",2012-09-27,1.34791666666667,"VantagePro","","SEGC"
"245",2012-09-28,1.24791666666667,"VantagePro","","SEGC"
"246",2012-09-29,1.44791666666667,"VantagePro","","SEGC"
"247",2012-09-30,0.802083333333333,"VantagePro","","SEGC"
"248",2012-10-01,0.966666666666667,"VantagePro","","SEGC"
"249",2012-10-02,1.11666666666667,"VantagePro","","SEGC"
"250",2012-10-03,1.65833333333333,"VantagePro","","SEGC"
"251",2012-10-04,1.00208333333333,"VantagePro","","SEGC"
"252",2012-10-05,1.19375,"VantagePro","","SEGC"
"253",2012-10-06,1.55833333333333,"VantagePro","","SEGC"
"254",2012-10-07,1.01458333333333,"VantagePro","","SEGC"
"255",2012-10-08,0.497916666666667,"VantagePro","","SEGC"
"256",2012-10-09,1.1625,"VantagePro","","SEGC"
"257",2012-10-10,1.23125,"VantagePro","","SEGC"
"258",2012-10-11,1.26666666666667,"VantagePro","","SEGC"
"259",2012-10-12,1.06666666666667,"VantagePro","","SEGC"
"260",2012-10-13,1.0875,"VantagePro","","SEGC"
"261",2012-10-14,1.00833333333333,"VantagePro","","SEGC"
"262",2012-10-15,1.09166666666667,"VantagePro","","SEGC"
"263",2012-10-16,0.78125,"VantagePro","","SEGC"
"264",2012-10-17,1.17291666666667,"VantagePro","","SEGC"
"265",2012-10-18,1.77291666666667,"VantagePro","","SEGC"
"266",2012-10-19,0.833333333333333,"VantagePro","","SEGC"
"267",2012-10-20,0.795833333333333,"VantagePro","","SEGC"
"268",2012-10-21,0.83125,"VantagePro","","SEGC"
"269",2012-10-22,0.795833333333333,"VantagePro","","SEGC"
"270",2012-10-23,0.99375,"VantagePro","","SEGC"
"271",2012-10-24,0.552083333333333,"VantagePro","","SEGC"
"272",2012-10-25,0.5625,"VantagePro","","SEGC"
"273",2012-10-26,0.875,"VantagePro","","SEGC"
"274",2012-10-27,0.502083333333333,"VantagePro","","SEGC"
"275",2012-10-28,0.897916666666667,"VantagePro","","SEGC"
"276",2012-10-29,1.19791666666667,"VantagePro","","SEGC"
"277",2012-10-30,1.17916666666667,"VantagePro","","SEGC"
"278",2012-10-31,0.777083333333333,"VantagePro","","SEGC"
"279",2012-11-01,0.9,"VantagePro","","SEGC"
"280",2012-11-02,0.85,"VantagePro","","SEGC"
"281",2012-11-03,1.18125,"VantagePro","","SEGC"
"282",2012-11-04,0.78125,"VantagePro","","SEGC"
"283",2012-11-05,0.8875,"VantagePro","","SEGC"
"284",2012-11-06,1,"VantagePro","","SEGC"
"285",2012-11-07,0.61875,"VantagePro","","SEGC"
"286",2012-11-08,0.929166666666667,"VantagePro","","SEGC"
"287",2012-11-09,0.547916666666667,"VantagePro","","SEGC"
"288",2012-11-10,0.766666666666667,"VantagePro","","SEGC"
"289",2012-11-11,0.895833333333333,"VantagePro","","SEGC"
"290",2012-11-12,0.954166666666667,"VantagePro","","SEGC"
"291",2012-11-13,0.677083333333333,"VantagePro","","SEGC"
"292",2012-11-14,0.614583333333333,"VantagePro","","SEGC"
"293",2012-11-15,0.597916666666667,"VantagePro","","SEGC"
"294",2012-11-16,0.68125,"VantagePro","","SEGC"
"295",2012-11-17,0.354166666666667,"VantagePro","","SEGC"
"296",2012-11-18,0.59375,"VantagePro","","SEGC"
"297",2012-11-19,0.545833333333333,"VantagePro","","SEGC"
"298",2012-11-20,0.435416666666667,"VantagePro","","SEGC"
"299",2012-11-21,0.820833333333333,"VantagePro","","SEGC"
"300",2012-11-22,0.48125,"VantagePro","","SEGC"
"301",2012-11-23,0.61875,"VantagePro","","SEGC"
"302",2012-11-24,0.641666666666667,"VantagePro","","SEGC"
"303",2012-11-25,0.997916666666667,"VantagePro","","SEGC"
"304",2012-11-26,0.46875,"VantagePro","","SEGC"
"305",2012-11-27,0.364583333333333,"VantagePro","","SEGC"
"306",2012-11-28,0.889583333333333,"VantagePro","","SEGC"
"307",2012-11-29,0.535416666666667,"VantagePro","","SEGC"
"308",2012-11-30,0.6,"VantagePro","","SEGC"
"309",2012-12-01,0.458333333333333,"VantagePro","","SEGC"
"310",2012-12-02,0.697916666666667,"VantagePro","","SEGC"
"311",2012-12-03,0.710416666666667,"VantagePro","","SEGC"
"312",2012-12-04,0.783333333333333,"VantagePro","","SEGC"
"313",2012-12-05,0.48125,"VantagePro","","SEGC"
"314",2012-12-06,0.8375,"VantagePro","","SEGC"
"315",2012-12-07,0.847916666666667,"VantagePro","","SEGC"
"316",2012-12-08,1.23125,"VantagePro","","SEGC"
"317",2012-12-09,0.6125,"VantagePro","","SEGC"
"318",2012-12-10,0.508333333333333,"VantagePro","","SEGC"
"319",2012-12-11,0.527083333333333,"VantagePro","","SEGC"
"320",2012-12-12,0.94375,"VantagePro","","SEGC"
"321",2012-12-13,0.889583333333333,"VantagePro","","SEGC"
"322",2012-12-14,0.352083333333333,"VantagePro","","SEGC"
"323",2012-12-15,0.220833333333333,"VantagePro","","SEGC"
"324",2012-12-16,0.397916666666667,"VantagePro","","SEGC"
"325",2012-12-17,0.59375,"VantagePro","","SEGC"
"326",2012-12-18,1.11875,"VantagePro","","SEGC"
"327",2012-12-19,0.560416666666667,"VantagePro","","SEGC"
"328",2012-12-20,0.666666666666667,"VantagePro","","SEGC"
"329",2012-12-21,0.422916666666667,"VantagePro","","SEGC"
"330",2012-12-22,0.24375,"VantagePro","","SEGC"
"331",2012-12-23,0.44375,"VantagePro","","SEGC"
"332",2012-12-24,0.5125,"VantagePro","","SEGC"
